col,uid_ini,uid_rec,uid_win,interac_type,sexi,sexr
pc,28,NA,NA,sit_bc,F,NA
pc,28,NA,NA,sit_bc,F,NA
pc,24,NA,NA,sit_bc,F,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,24,25,NA,sit_bc,F,M
pc,24,25,24,disp_simple,F,M
pc,NA,NA,NA,play_pounce,NA,NA
pc,29,NA,NA,play_mouthspar,M,NA
pc,29,NA,NA,play_wrestle,M,NA
pc,NA,29,NA,play_pounce,NA,M
pc,NA,29,NA,play_mouthspar,NA,M
pc,24,28,NA,play_grab/slap/push,F,F
pc,28,24,NA,play_mouthspar,F,F
pc,30,29,NA,play_wrestle,M,M
pc,29,30,NA,play_wrestle,M,M
pc,25,24,NA,sit_<1m,M,F
pc,28,24,NA,play_bite,F,F
pc,32,35,NA,disp_simple,M,F
pc,34,24,NA,play_wrestle,F,F
pc,34,24,NA,play_grab/slap/push,F,F
pc,34,24,24,play_bite,F,F
pc,34,24,24,play_wrestle,F,F
pc,24,34,NA,play_grab/slap/push,F,F
pc,34,24,NA,play_chase,F,F
pc,34,24,NA,play_grab/slap/push,F,F
pc,24,29,NA,sit_<1m,F,M
pc,24,29,NA,greet,F,M
pc,25,24,NA,sit_<1m,M,F
pc,29,25,NA,sit_bc,M,M
pc,24,25,NA,sit_bc,F,M
pc,27,32,NA,sit_bc,M,M
pc,28,26,NA,play_wrestle,F,F
pc,28,26,26,play_pounce,F,F
pc,26,28,NA,play_mouthspar,F,F
pc,26,28,NA,play_wrestle,F,F
pc,26,28,26,play_wrestle,F,F
pc,28,26,NA,play_chase,F,F
pc,26,28,NA,play_wrestle,F,F
pc,26,28,26,play_chase,F,F
pc,25,28,25,greet,M,F
pc,28,25,25,greet,F,M
pc,25,28,NA,disp_simple,M,F
pc,28,25,NA,greet,F,M
pc,28,25,NA,sit_bc,F,M
pc,28,34,NA,sit_<1m,F,F
pc,28,34,NA,sit_bc,F,F
pc,28,34,NA,disp_simple,F,F
pc,34,28,NA,sit_<1m,F,F
pc,28,34,NA,disp_simple,F,F
pc,28,34,NA,disp_proximity,F,F
pc,28,25,NA,sit_<1m,F,M
pc,28,25,NA,sit_<1m,F,M
pc,NA,25,NA,sit_<1m,NA,M
pc,NA,25,NA,sit_<1m,NA,M
pc,NA,25,NA,sit_<1m,NA,M
pc,NA,25,NA,sit_<1m,NA,M
ra,42,43,42,play_wrestle,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,greet,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,NA,greet,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,42,sit_bc,F,F
ra,43,42,42,greet,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,NA,43,43,greet,NA,F
ra,43,NA,43,allogroom,F,NA
ra,43,NA,43,greet,F,NA
ra,43,NA,43,sit_bc,F,NA
ra,43,NA,NA,sit_bc,F,NA
ra,43,NA,43,sit_bc,F,NA
ra,43,NA,43,allogroom,F,NA
ra,43,42,42,sit_<1m,F,F
ra,43,NA,NA,sit_<1m,F,NA
ra,NA,NA,NA,sit_bc,NA,NA
ra,NA,NA,NA,sit_bc,NA,NA
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,disp_proximity,F,F
ra,42,43,43,sit_<1m,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,43,greet,F,F
ra,42,43,43,sit_<1m,F,F
ra,43,42,43,allogroom,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,42,sit_bc,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,42,43,43,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,43,sit_bc,F,F
ra,43,42,43,fg_tog,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,42,43,43,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_bc,F,F
ra,42,43,43,sit_<1m,F,F
ra,NA,42,NA,sit_bc,NA,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,NA,43,43,sit_<1m,NA,F
ra,NA,43,43,sit_bc,NA,F
ra,NA,43,43,allogroom,NA,F
ra,43,42,42,sit_bc,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_bc,F,F
ra,43,42,43,sit_bc,F,F
ra,42,43,43,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,NA,43,43,sit_<1m,NA,F
ra,NA,43,NA,sit_bc,NA,F
ra,NA,NA,NA,sit_<1m,NA,NA
ra,NA,NA,NA,sit_<1m,NA,NA
ra,NA,NA,NA,sit_<1m,NA,NA
ra,43,42,43,sit_<1m,F,F
ra,NA,43,43,sit_<1m,NA,F
ra,42,43,42,sit_<1m,F,F
ra,42,43,43,greet,F,F
ra,42,43,43,sit_<1m,F,F
ra,NA,NA,NA,sit_bc,NA,NA
ra,42,NA,NA,sit_<1m,F,NA
ra,42,NA,NA,sit_<1m,F,NA
ra,NA,NA,NA,sit_<1m,NA,NA
ra,NA,42,42,greet,NA,F
ra,NA,42,NA,sit_<1m,NA,F
ra,NA,43,43,sit_<1m,NA,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,allogroom,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,43,NA,sit_bc,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,42,43,NA,greet,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,42,allogroom,F,F
ra,42,43,42,sit_<1m,F,F
ra,42,43,43,greet,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,43,sit_bc,F,F
ra,42,43,43,greet,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_bc,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,greet,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,42,greet,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,NA,43,NA,greet,NA,F
ra,NA,43,NA,allogroom,NA,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_bc,F,F
ra,NA,43,NA,sit_<1m,NA,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,42,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,42,greet,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,42,greet,F,F
ra,43,42,42,play_box,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,43,NA,disp_proximity,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,greet,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,42,sit_<1m,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,NA,NA,sit_bc,F,NA
ra,NA,NA,NA,sit_bc,NA,NA
ra,NA,43,NA,sit_bc,NA,F
ra,NA,43,NA,greet,NA,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,NA,43,NA,sit_bc,NA,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,43,greet,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,43,greet,F,F
ra,43,42,43,sit_bc,F,F
ra,43,42,43,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,43,greet,F,F
ra,42,43,43,sit_bc,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,NA,sit_bc,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,NA,NA,allogroom,F,NA
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,42,sit_bc,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,43,42,greet,F,F
ra,42,43,NA,greet,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,42,greet,F,F
ra,42,43,43,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,allogroom,F,F
ra,43,42,NA,play_wrestle,F,F
ra,43,42,NA,play_mouthspar,F,F
ra,42,43,NA,greet,F,F
ra,43,42,NA,disp_simple,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,greet,F,F
ra,43,42,NA,disp_simple,F,F
ra,43,42,NA,play_mouthspar,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,NA,greet,F,F
ra,43,NA,NA,play_wrestle,F,NA
ra,43,42,NA,disp_simple,F,F
ra,43,NA,NA,allogroom,F,NA
ra,NA,42,NA,greet,NA,F
ra,NA,43,NA,sit_<1m,NA,F
ra,43,42,NA,play_wrestle,F,F
ra,NA,42,NA,disp_simple,NA,F
ra,NA,43,NA,greet,NA,F
ra,42,43,NA,allogroom,F,F
ra,43,NA,NA,greet,F,NA
ra,43,42,NA,play_mouthspar,F,F
ra,43,42,NA,play_pounce,F,F
ra,43,NA,NA,allogroom,F,NA
ra,NA,42,NA,sit_<1m,NA,F
ra,43,42,NA,play_wrestle,F,F
ra,NA,43,NA,sit_<1m,NA,F
ra,NA,43,NA,greet,NA,F
ra,NA,43,NA,disp_simple,NA,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,allogroom,F,F
ra,NA,43,NA,greet,NA,F
ra,NA,43,NA,sit_bc,NA,F
ra,NA,43,NA,play_mouthspar,NA,F
ra,NA,43,NA,play_wrestle,NA,F
ra,NA,43,NA,play_wrestle,NA,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_bc,F,F
ra,42,NA,NA,sit_<1m,F,NA
ra,42,NA,NA,sit_<1m,F,NA
ra,42,43,NA,sit_<1m,F,F
ra,43,NA,NA,sit_bc,F,NA
ra,NA,42,NA,sit_<1m,NA,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
tw,1,2,NA,play_wrestle,F,M
tw,1,NA,NA,greet,F,NA
tw,1,NA,NA,disp,F,NA
tw,2,NA,NA,disp,M,NA
tw,2,1,NA,play_wrestle,M,F
tw,2,1,NA,disp,M,F
tw,3,1,1,play_wrestle,F,F
tw,3,1,NA,play_mouthspar,F,F
tw,2,4,NA,greet,M,M
tw,2,4,NA,greet,M,M
tw,2,4,NA,disp,M,M
tw,2,4,NA,sit_<1m,M,M
tw,2,1,NA,sit_<1m,M,F
tw,1,4,NA,sit_<1m,F,M
tw,1,4,NA,sit_<1m,F,M
tw,4,1,NA,greet,M,F
tw,4,1,NA,disp,M,F
tw,2,1,NA,greet,M,F
tw,2,1,NA,mount,M,F
tw,2,1,NA,disp,M,F
tw,2,1,1,play_wrestle,M,F
tw,4,3,NA,sit_<1m,M,F
tw,4,3,NA,sit_<1m,M,F
tw,4,3,NA,greet,M,F
tw,4,3,NA,mount,M,F
tw,4,3,NA,sit_bc,M,F
tw,4,3,NA,greet,M,F
tw,4,3,NA,disp,M,F
tw,3,1,NA,mount,F,F
tw,3,1,NA,play_bite,F,F
tw,3,1,NA,play_mouthspar,F,F
tw,1,4,NA,sit_<1m,F,M
tw,2,3,NA,greet,M,F
tw,4,1,NA,greet,M,F
tw,4,1,NA,play_bite,M,F
tw,4,1,NA,disp,M,F
tw,4,1,NA,play_wrestle,M,F
tw,4,1,NA,greet,M,F
tw,1,4,NA,play_wrestle,F,M
tw,4,3,NA,greet,M,F
tw,4,3,3,play_bite,M,F
tw,2,4,2,play_wrestle,M,M
tw,2,3,2,play_wrestle,M,F
tw,4,3,NA,play_wrestle,M,F
tw,3,2,NA,sit_bc,F,M
tw,4,3,NA,greet,M,F
tw,4,NA,NA,greet,M,NA
tw,4,1,NA,greet,M,F
tw,4,1,1,play_wrestle,M,F
tw,4,1,NA,greet,M,F
tw,2,1,NA,play_wrestle,M,F
tw,4,1,NA,play_wrestle,M,F
tw,2,4,NA,play_wrestle,M,M
tw,3,NA,NA,play_mouthspar,F,NA
tw,2,1,NA,disp,M,F
tw,2,1,NA,greet,M,F
tw,2,1,NA,disp,M,F
tw,2,1,NA,greet,M,F
tw,2,1,NA,disp,M,F
tw,1,2,1,play_bite,F,M
tw,2,1,NA,greet,M,F
tw,2,1,NA,disp,M,F
tw,4,2,NA,sit_bc,M,M
tw,3,2,NA,sit_<1m,F,M
tw,3,4,NA,sit_<1m,F,M
tw,2,4,NA,sit_<1m,M,M
tw,4,3,NA,disp_simple,M,F
tw,5,6,6,greet,F,F
tw,NA,NA,NA,greet,NA,NA
tw,5,6,NA,greet,F,F
tw,11,NA,NA,sit_bc,F,NA
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,greet,NA,NA
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,allogroom,NA,NA
tw,NA,NA,NA,greet,NA,NA
tw,7,8,7,greet,M,F
tw,7,8,7,play_grab/slap/push,M,F
tw,7,8,7,play_bite,M,F
tw,1,2,1,greet,F,M
tw,2,1,2,play_grab/slap/push,M,F
tw,2,1,2,play_bite,M,F
tw,2,1,2,sit_<1m,M,F
tw,2,1,NA,fg_tog,M,F
tw,2,1,2,greet,M,F
tw,2,1,2,disp_simple,M,F
tw,2,1,2,play_grab/slap/push,M,F
tw,2,1,2,play_bite,M,F
tw,2,1,2,play_grab/slap/push,M,F
tw,2,1,NA,sit_<1m,M,F
tw,2,NA,NA,sit_<1m,M,NA
tw,2,NA,NA,sit_<1m,M,NA
tw,1,NA,NA,sit_<1m,F,NA
tw,1,NA,NA,sit_<1m,F,NA
tw,NA,NA,NA,sit_<1m,NA,NA
tw,2,4,NA,play_grab/slap/push,M,M
tw,1,3,3,sniff_ag,F,F
tw,1,3,3,greet,F,F
tw,1,3,3,sit_<1m,F,F
tw,1,3,3,sit_bc,F,F
tw,1,3,3,allogroom,F,F
tw,1,3,1,play_wrestle,F,F
tw,1,3,1,play_grab/slap/push,F,F
tw,1,3,1,play_mouthspar,F,F
tw,1,3,1,play_wrestle,F,F
tw,1,3,3,play_grab/slap/push,F,F
tw,NA,8,8,greet,NA,F
tw,NA,8,8,sit_<1m,NA,F
tw,5,6,NA,greet,F,F
tw,NA,NA,NA,play_chase,NA,NA
tw,2,4,4,play_wrestle,M,M
tw,2,4,4,play_grab/slap/push,M,M
tw,2,4,4,play_box,M,M
tw,2,4,4,play_grab/slap/push,M,M
tw,2,4,4,play_grab/slap/push,M,M
tw,4,2,4,play_grab/slap/push,M,M
tw,4,2,4,play_grab/slap/push,M,M
tw,4,2,4,play_wrestle,M,M
tw,4,2,4,play_box,M,M
tw,3,7,NA,sniff_ag,F,M
tw,4,7,7,greet,M,M
tw,7,4,7,disp_simple,M,M
tw,3,4,4,sit_bc,F,M
tw,1,NA,1,disp_simple,F,NA
tw,NA,1,1,greet,NA,F
tw,1,4,1,greet,F,M
tw,7,1,1,sit_<1m,M,F
tw,7,1,1,greet,M,F
tw,1,7,1,greet,F,M
tw,6,5,6,greet,F,F
tw,NA,NA,NA,sit_<1m,NA,NA
tw,NA,8,NA,greet,NA,F
tw,NA,NA,NA,fg_tog,NA,NA
tw,NA,5,5,sit_bc,NA,F
tw,NA,NA,NA,disp_simple,NA,NA
tw,NA,5,NA,sit_bc,NA,F
tw,NA,11,11,sit_bc,NA,F
tw,NA,11,11,sit_bc,NA,F
tw,NA,11,NA,greet,NA,F
tw,11,NA,NA,allogroom,F,NA
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,6,6,fg_tog,NA,F
tw,2,NA,NA,greet,M,NA
tw,2,NA,NA,agr_snap/snarl/hiss,M,NA
tw,6,5,NA,greet,F,F
tw,NA,2,2,sit_bc,NA,M
tw,NA,5,5,sit_bc,NA,F
tw,2,6,6,greet,M,F
tw,2,5,5,sit_bc,M,F
tw,2,NA,NA,agr_snap/snarl/hiss,M,NA
tw,6,NA,NA,sit_bc,F,NA
tw,NA,5,5,sit_bc,NA,F
tw,2,6,2,allogroom,M,F
tw,2,6,2,sit_<1m,M,F
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,sit_bc,NA,NA
tw,6,5,5,greet,F,F
tw,6,5,5,sit_bc,F,F
tw,6,5,5,fg_tog,F,F
tw,6,5,5,greet,F,F
tw,9,11,9,agr_chase,F,F
tw,NA,11,NA,sit_bc,NA,F
tw,7,9,7,sit_bc,M,F
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,sit_<1m,NA,NA
tw,NA,NA,NA,play_grab/slap/push,NA,NA
tw,NA,11,11,sit_bc,NA,F
tw,NA,11,11,sit_bc,NA,F
tw,NA,11,NA,sit_bc,NA,F
tw,11,NA,NA,sit_bc,F,NA
tw,NA,NA,NA,sit_<1m,NA,NA
tw,NA,NA,NA,allogroom,NA,NA
tw,NA,NA,NA,greet,NA,NA
tw,NA,NA,NA,sit_<1m,NA,NA
tw,NA,NA,NA,greet,NA,NA
tw,NA,NA,NA,fg_tog,NA,NA
tw,6,NA,NA,sit_bc,F,NA
tw,6,NA,NA,allogroom,F,NA
tw,6,NA,6,sit_<1m,F,NA
tw,6,NA,6,allogroom,F,NA
tw,NA,NA,NA,sit_bc,NA,NA
tw,10,8,NA,sit_<1m,F,F
tw,10,8,NA,sit_<1m,F,F
tw,3,NA,NA,sit_bc,F,NA
tw,3,NA,NA,agr_box,F,NA
tw,3,NA,NA,agr_mouthspar,F,NA
tw,1,3,NA,play_pounce,F,F
tw,1,3,NA,play_grab/slap/push,F,F
tw,3,1,NA,agr_box,F,F
tw,3,1,NA,agr_mouthspar,F,F
tw,3,1,NA,agr_bite,F,F
tw,1,3,3,agr_box,F,F
tw,7,6,NA,sit_bc,M,F
tw,6,7,NA,allogroom,F,M
tw,6,7,NA,play_chase,F,M
tw,6,7,NA,greet,F,M
tw,6,7,NA,allogroom,F,M
tw,6,7,NA,play_chase,F,M
tw,6,7,6,play_mount,F,M
tw,6,7,6,allogroom,F,M
tw,6,7,6,play_pounce,F,M
tw,6,7,6,allogroom,F,M
tw,6,7,7,sniff_ag,F,M
tw,2,4,NA,play_box,M,M
tw,3,1,NA,greet,F,F
tw,3,1,NA,play_box,F,F
tw,3,1,NA,play_mouthspar,F,F
tw,1,4,1,play_mouthspar,F,M
tw,1,4,NA,play_box,F,M
tw,1,4,4,play_box,F,M
tw,1,4,NA,play_mouthspar,F,M
tw,NA,NA,NA,play_box,NA,NA
tw,3,1,NA,play_box,F,F
tw,NA,NA,NA,play_box,NA,NA
tw,4,1,NA,play_bite,M,F
tw,2,1,NA,agr_bite,M,F
tw,4,1,1,greet,M,F
tw,2,1,2,allogroom,M,F
tw,10,8,10,sit_<1m,F,F
tw,10,8,10,greet,F,F
tw,10,8,10,play_bite,F,F
tw,10,8,10,play_wrestle,F,F
tw,2,3,2,play_bite,M,F
tw,3,1,3,sit_<1m,F,F
tw,2,3,2,play_bite,M,F
tw,2,1,2,play_box,M,F
tw,2,1,2,play_bite,M,F
tw,2,1,2,play_grab/slap/push,M,F
tw,2,3,NA,sit_<1m,M,F
tw,2,3,2,play_mouthspar,M,F
tw,2,4,NA,play_box,M,M
tw,4,2,NA,sit_bc,M,M
tw,2,4,2,play_bite,M,M
tw,2,1,2,greet,M,F
tw,3,2,NA,greet,F,M
tw,3,2,NA,play_mouthspar,F,M
tw,7,8,7,disp_simple,M,F
tw,4,2,NA,greet,M,M
tw,2,4,NA,play_bite,M,M
tw,2,3,NA,sit_bc,M,F
tw,2,3,NA,play_bite,M,F
tw,2,4,NA,sit_bc,M,M
tw,4,3,NA,sit_<1m,M,F
tw,3,2,NA,sit_<1m,F,M
tw,3,2,2,sit_bc,F,M
tw,1,3,NA,sit_bc,F,F
tw,1,3,1,play_box,F,F
tw,3,1,NA,play_box,F,F
tw,1,4,1,greet,F,M
tw,2,1,1,greet,M,F
tw,1,2,1,sit_<1m,F,M
tw,4,1,1,sit_bc,M,F
tw,NA,NA,NA,play_wrestle,NA,NA
tw,NA,NA,NA,play_pounce,NA,NA
tw,NA,NA,NA,play_box,NA,NA
tw,NA,NA,NA,play_mouthspar,NA,NA
tw,NA,NA,NA,sit_<1m,NA,NA
tw,NA,NA,NA,play_mouthspar,NA,NA
tw,NA,NA,NA,play_box,NA,NA
tw,8,NA,NA,play_grab/slap/push,F,NA
tw,8,NA,NA,play_mouthspar,F,NA
tw,8,NA,NA,play_wrestle,F,NA
tw,8,NA,8,play_mount,F,NA
tw,8,NA,NA,play_pounce,F,NA
tw,NA,8,8,play_wrestle,NA,F
tw,NA,8,NA,play_box,NA,F
tw,8,NA,NA,play_mouthspar,F,NA
tw,NA,NA,NA,play_wrestle,NA,NA
tw,NA,NA,NA,play_box,NA,NA
tw,NA,NA,NA,play_pounce,NA,NA
tw,NA,NA,NA,play_pounce,NA,NA
tw,NA,NA,NA,play_pounce,NA,NA
tw,NA,NA,NA,play_bite,NA,NA
tw,6,5,NA,sit_<1m,F,F
tw,6,5,NA,greet,F,F
tw,6,5,NA,allogroom,F,F
tw,6,5,6,disp_simple,F,F
tw,9,7,NA,greet,F,M
tw,9,7,NA,allogroom,F,M
tw,9,7,NA,sit_<1m,F,M
tw,6,5,5,sit_<1m,F,F
tw,8,10,10,sit_bc,F,F
tw,10,8,10,play_box,F,F
tw,10,8,10,mount,F,F
tw,8,10,NA,greet,F,F
tw,8,10,NA,sit_<1m,F,F
tw,8,7,NA,greet,F,M
tw,10,7,NA,greet,F,M
tw,10,7,NA,sit_<1m,F,M
tw,10,8,NA,sit_<1m,F,F
tw,NA,NA,NA,greet,NA,NA
tw,7,10,NA,sit_<1m,M,F
tw,4,1,NA,sit_bc,M,F
tw,3,1,NA,sit_<1m,F,F
tw,3,1,NA,play_grab/slap/push,F,F
tw,3,2,2,greet,F,M
tw,2,3,2,disp_simple,M,F
tw,2,3,NA,play_box,M,F
tw,2,3,NA,sit_<1m,M,F
tw,2,3,NA,greet,M,F
tw,2,3,NA,sit_<1m,M,F
tw,3,2,NA,play_grab/slap/push,F,M
tw,2,3,NA,sit_bc,M,F
tw,2,1,NA,sit_<1m,M,F
tw,3,1,NA,sit_<1m,F,F
tw,2,1,NA,greet,M,F
tw,3,4,NA,play_pounce,F,M
tw,3,4,NA,play_wrestle,F,M
tw,3,4,NA,play_grab/slap/push,F,M
tw,1,4,NA,disp_simple,F,M
tw,2,NA,NA,play_mount,M,NA
tw,2,NA,NA,play_wrestle,M,NA
tw,4,2,4,play_grab/slap/push,M,M
tw,4,3,4,sit_<1m,M,F
tw,4,2,4,sit_<1m,M,M
tw,3,2,2,sit_<1m,F,M
tw,2,3,2,greet,M,F
tw,2,3,2,disp_proximity,M,F
tw,2,NA,NA,greet,M,NA
tw,4,3,4,sit_<1m,M,F
tw,7,3,7,play_mount,M,F
tw,2,3,NA,sit_<1m,M,F
tw,NA,NA,NA,play_box,NA,NA
tw,NA,NA,NA,play_grab/slap/push,NA,NA
tw,10,8,NA,sit_<1m,F,F
tw,10,8,NA,greet,F,F
tw,10,8,NA,allogroom,F,F
tw,10,8,NA,play_grab/slap/push,F,F
tw,10,8,NA,play_mount,F,F
tw,10,8,NA,follow,F,F
tw,8,10,NA,play_box,F,F
tw,8,10,NA,greet,F,F
tw,8,10,NA,sit_bc,F,F
tw,10,7,10,disp_proximity,F,M
tw,7,10,NA,sit_<1m,M,F
tw,4,1,4,greet,M,F
tw,4,1,4,play_bite,M,F
tw,4,1,4,play_pounce,M,F
tw,1,4,4,greet,F,M
tw,2,3,NA,play_wrestle,M,F
tw,4,3,NA,sit_<1m,M,F
tw,4,3,NA,greet,M,F
tw,NA,NA,NA,play_wrestle,NA,NA
tw,9,8,NA,fg_tog,F,F
tw,8,9,NA,sit_<1m,F,F
tw,9,8,NA,sit_bc,F,F
tw,9,7,NA,sit_bc,F,M
tw,8,7,NA,sit_bc,F,M
tw,9,8,8,sit_<1m,F,F
tw,9,7,NA,sit_<1m,F,M
tw,8,7,8,sit_<1m,F,M
tw,8,9,NA,sit_bc,F,F
tw,7,8,NA,fg_tog,M,F
tw,1,2,2,sit_bc,F,M
tw,NA,NA,NA,play_wrestle,NA,NA
tw,NA,NA,NA,play_wrestle,NA,NA
tw,4,3,4,allogroom,M,F
tw,NA,NA,NA,play_wrestle,NA,NA
tw,NA,NA,NA,play_wrestle,NA,NA
tw,4,3,NA,sit_<1m,M,F
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,play_wrestle,NA,NA
tw,3,1,1,play_chase,F,F
tw,3,1,1,play_wrestle,F,F
tw,4,1,4,play_bite,M,F
tw,4,1,4,play_wrestle,M,F
tw,4,1,4,play_box,M,F
tw,4,1,4,play_mouthspar,M,F
tw,2,1,NA,sit_bc,M,F
tw,1,2,NA,play_mouthspar,F,M
tw,1,2,1,allogroom,F,M
tw,1,2,2,play_bite,F,M
tw,2,1,2,play_box,M,F
tw,2,1,2,play_bite,M,F
tw,2,1,NA,play_box,M,F
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,sit_bc,NA,NA
tw,NA,NA,NA,sit_bc,NA,NA
tw,3,2,NA,sit_<1m,F,M
tw,3,1,NA,sit_<1m,F,F
tw,1,2,NA,sit_<1m,F,M
